INSTRUMENTID,STRIKECLOSEFEERATIO,TRADEFEERATIO,STRIKEFEEUNIT,EXCHANGEID,STRADEUNITMARGIN,HTRADEUNITMARGIN,TRADINGDAY,STRIKEFEERATIO,PRODUCTID,HTRADEFEERATIO,DISCOUNTRATE,TRADEFEEUNIT,SETTLEMENTPRICE,STRIKECLOSEFEEUNIT,SETTLEMENTGROUPID,HTRADEFEEUNIT,trade_date
au2511P736,0,0,2,SHFE,66373,61633.5,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2511P744,0,0,2,SHFE,66373,61633.5,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2511P752,0,0,2,SHFE,66373,61633.5,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2511P760,0,0,2,SHFE,66373,61633.5,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2511P768,0,0,2,SHFE,66373,61633.5,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2511P776,0,0,2,SHFE,66373,61633.5,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2511P784,0,0,2,SHFE,66373,61633.5,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2511P792,0,0,2,SHFE,66373,61633.5,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2511P800,0,0,2,SHFE,66373,61633.5,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2511P808,0,0,2,SHFE,66373,61633.5,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2511P816,0,0,2,SHFE,66796,61653.5,20251015,0,au_o,0,0,2,0.04,0,00000001,1,20251015
au2511P824,0,0,2,SHFE,70816,61673.5,20251015,0,au_o,0,0,2,0.06,0,00000001,1,20251015
au2511P832,0,0,2,SHFE,74876,65397,20251015,0,au_o,0,0,2,0.12,0,00000001,1,20251015
au2511P840,0,0,2,SHFE,78976,69497,20251015,0,au_o,0,0,2,0.22,0,00000001,1,20251015
au2511P848,0,0,2,SHFE,83116,73637,20251015,0,au_o,0,0,2,0.36,0,00000001,1,20251015
au2511P856,0,0,2,SHFE,87336,77857,20251015,0,au_o,0,0,2,0.58,0,00000001,1,20251015
au2511P864,0,0,2,SHFE,91656,82177,20251015,0,au_o,0,0,2,0.9,0,00000001,1,20251015
au2511P872,0,0,2,SHFE,96116,86637,20251015,0,au_o,0,0,2,1.36,0,00000001,1,20251015
au2511P880,0,0,2,SHFE,100736,91257,20251015,0,au_o,0,0,2,1.98,0,00000001,1,20251015
au2511P888,0,0,2,SHFE,105596,96117,20251015,0,au_o,0,0,2,2.84,0,00000001,1,20251015
au2511P896,0,0,2,SHFE,110696,101217,20251015,0,au_o,0,0,2,3.94,0,00000001,1,20251015
au2511P904,0,0,2,SHFE,116116,106637,20251015,0,au_o,0,0,2,5.36,0,00000001,1,20251015
au2511P912,0,0,2,SHFE,121896,112417,20251015,0,au_o,0,0,2,7.14,0,00000001,1,20251015
au2511P920,0,0,2,SHFE,128116,118637,20251015,0,au_o,0,0,2,9.36,0,00000001,1,20251015
au2511P928,0,0,2,SHFE,134756,125277,20251015,0,au_o,0,0,2,12,0,00000001,1,20251015
au2511P936,0,0,2,SHFE,141876,132397,20251015,0,au_o,0,0,2,15.12,0,00000001,1,20251015
au2511P944,0,0,2,SHFE,149476,139997,20251015,0,au_o,0,0,2,18.72,0,00000001,1,20251015
au2511P952,0,0,2,SHFE,155526,146047,20251015,0,au_o,0,0,2,22.82,0,00000001,1,20251015
au2511P960,0,0,2,SHFE,160106,150627,20251015,0,au_o,0,0,2,27.4,0,00000001,1,20251015
au2511P968,0,0,2,SHFE,165146,155667,20251015,0,au_o,0,0,2,32.44,0,00000001,1,20251015
au2511P976,0,0,2,SHFE,170626,161147,20251015,0,au_o,0,0,2,37.92,0,00000001,1,20251015
au2511P984,0,0,2,SHFE,176526,167047,20251015,0,au_o,0,0,2,43.82,0,00000001,1,20251015
au2511P992,0,0,2,SHFE,182786,173307,20251015,0,au_o,0,0,2,50.08,0,00000001,1,20251015
au2511P1000,0,0,2,SHFE,189366,179887,20251015,0,au_o,0,0,2,56.66,0,00000001,1,20251015
au2511P1008,0,0,2,SHFE,196246,186767,20251015,0,au_o,0,0,2,63.54,0,00000001,1,20251015
au2511P1016,0,0,2,SHFE,203346,193867,20251015,0,au_o,0,0,2,70.64,0,00000001,1,20251015
au2511P1024,0,0,2,SHFE,210666,201187,20251015,0,au_o,0,0,2,77.96,0,00000001,1,20251015
au2511P1032,0,0,2,SHFE,218146,208667,20251015,0,au_o,0,0,2,85.44,0,00000001,1,20251015
au2511P1040,0,0,2,SHFE,225746,216267,20251015,0,au_o,0,0,2,93.04,0,00000001,1,20251015
au2511P1048,0,0,2,SHFE,233466,223987,20251015,0,au_o,0,0,2,100.76,0,00000001,1,20251015
au2511P1056,0,0,2,SHFE,241246,231767,20251015,0,au_o,0,0,2,108.54,0,00000001,1,20251015
au2511P1064,0,0,2,SHFE,249106,239627,20251015,0,au_o,0,0,2,116.4,0,00000001,1,20251015
au2511P1072,0,0,2,SHFE,256986,247507,20251015,0,au_o,0,0,2,124.28,0,00000001,1,20251015
au2511P1080,0,0,2,SHFE,264926,255447,20251015,0,au_o,0,0,2,132.22,0,00000001,1,20251015
au2511P1088,0,0,2,SHFE,272866,263387,20251015,0,au_o,0,0,2,140.16,0,00000001,1,20251015
au2511P1096,0,0,2,SHFE,280826,271347,20251015,0,au_o,0,0,2,148.12,0,00000001,1,20251015
au2511P1104,0,0,2,SHFE,288806,279327,20251015,0,au_o,0,0,2,156.1,0,00000001,1,20251015
au2511P1112,0,0,2,SHFE,296806,287327,20251015,0,au_o,0,0,2,164.1,0,00000001,1,20251015
au2512C568,0,0,2,SHFE,513768.8,504279.6,20251015,0,au_o,0,0,2,380.92,0,00000001,1,20251015
au2512C576,0,0,2,SHFE,505768.8,496279.6,20251015,0,au_o,0,0,2,372.92,0,00000001,1,20251015
au2512C584,0,0,2,SHFE,497768.8,488279.6,20251015,0,au_o,0,0,2,364.92,0,00000001,1,20251015
au2512C592,0,0,2,SHFE,489768.8,480279.6,20251015,0,au_o,0,0,2,356.92,0,00000001,1,20251015
au2512C600,0,0,2,SHFE,481768.8,472279.6,20251015,0,au_o,0,0,2,348.92,0,00000001,1,20251015
au2512C608,0,0,2,SHFE,473768.8,464279.6,20251015,0,au_o,0,0,2,340.92,0,00000001,1,20251015
au2512C616,0,0,2,SHFE,465768.8,456279.6,20251015,0,au_o,0,0,2,332.92,0,00000001,1,20251015
au2512C624,0,0,2,SHFE,457768.8,448279.6,20251015,0,au_o,0,0,2,324.92,0,00000001,1,20251015
au2512C632,0,0,2,SHFE,449768.8,440279.6,20251015,0,au_o,0,0,2,316.92,0,00000001,1,20251015
au2512C640,0,0,2,SHFE,441768.8,432279.6,20251015,0,au_o,0,0,2,308.92,0,00000001,1,20251015
au2512C648,0,0,2,SHFE,433768.8,424279.6,20251015,0,au_o,0,0,2,300.92,0,00000001,1,20251015
au2512C656,0,0,2,SHFE,425768.8,416279.6,20251015,0,au_o,0,0,2,292.92,0,00000001,1,20251015
au2512C664,0,0,2,SHFE,417768.8,408279.6,20251015,0,au_o,0,0,2,284.92,0,00000001,1,20251015
au2512C672,0,0,2,SHFE,409768.8,400279.6,20251015,0,au_o,0,0,2,276.92,0,00000001,1,20251015
au2512C680,0,0,2,SHFE,401768.8,392279.6,20251015,0,au_o,0,0,2,268.92,0,00000001,1,20251015
au2512C688,0,0,2,SHFE,393768.8,384279.6,20251015,0,au_o,0,0,2,260.92,0,00000001,1,20251015
au2512C696,0,0,2,SHFE,385768.8,376279.6,20251015,0,au_o,0,0,2,252.92,0,00000001,1,20251015
au2512C704,0,0,2,SHFE,377768.8,368279.6,20251015,0,au_o,0,0,2,244.92,0,00000001,1,20251015
au2512C712,0,0,2,SHFE,369768.8,360279.6,20251015,0,au_o,0,0,2,236.92,0,00000001,1,20251015
au2512C720,0,0,2,SHFE,361768.8,352279.6,20251015,0,au_o,0,0,2,228.92,0,00000001,1,20251015
au2512C728,0,0,2,SHFE,353768.8,344279.6,20251015,0,au_o,0,0,2,220.92,0,00000001,1,20251015
au2512C736,0,0,2,SHFE,345788.8,336299.6,20251015,0,au_o,0,0,2,212.94,0,00000001,1,20251015
au2512C744,0,0,2,SHFE,337828.8,328339.6,20251015,0,au_o,0,0,2,204.98,0,00000001,1,20251015
au2512C752,0,0,2,SHFE,329908.8,320419.6,20251015,0,au_o,0,0,2,197.06,0,00000001,1,20251015
au2512C760,0,0,2,SHFE,321988.8,312499.6,20251015,0,au_o,0,0,2,189.14,0,00000001,1,20251015
au2512C768,0,0,2,SHFE,314108.8,304619.6,20251015,0,au_o,0,0,2,181.26,0,00000001,1,20251015
au2512C776,0,0,2,SHFE,306268.8,296779.6,20251015,0,au_o,0,0,2,173.42,0,00000001,1,20251015
au2512C784,0,0,2,SHFE,298488.8,288999.6,20251015,0,au_o,0,0,2,165.64,0,00000001,1,20251015
au2512C792,0,0,2,SHFE,290748.8,281259.6,20251015,0,au_o,0,0,2,157.9,0,00000001,1,20251015
au2512C800,0,0,2,SHFE,283088.8,273599.6,20251015,0,au_o,0,0,2,150.24,0,00000001,1,20251015
au2512C808,0,0,2,SHFE,275508.8,266019.6,20251015,0,au_o,0,0,2,142.66,0,00000001,1,20251015
au2512C816,0,0,2,SHFE,268008.8,258519.6,20251015,0,au_o,0,0,2,135.16,0,00000001,1,20251015
au2512C824,0,0,2,SHFE,260608.8,251119.6,20251015,0,au_o,0,0,2,127.76,0,00000001,1,20251015
au2512C832,0,0,2,SHFE,253368.8,243879.6,20251015,0,au_o,0,0,2,120.52,0,00000001,1,20251015
au2512C840,0,0,2,SHFE,246248.8,236759.6,20251015,0,au_o,0,0,2,113.4,0,00000001,1,20251015
au2512C848,0,0,2,SHFE,239248.8,229759.6,20251015,0,au_o,0,0,2,106.4,0,00000001,1,20251015
au2512C856,0,0,2,SHFE,232488.8,222999.6,20251015,0,au_o,0,0,2,99.64,0,00000001,1,20251015
au2512C864,0,0,2,SHFE,225868.8,216379.6,20251015,0,au_o,0,0,2,93.02,0,00000001,1,20251015
au2512C872,0,0,2,SHFE,219408.8,209919.6,20251015,0,au_o,0,0,2,86.56,0,00000001,1,20251015
au2512C880,0,0,2,SHFE,213268.8,203779.6,20251015,0,au_o,0,0,2,80.42,0,00000001,1,20251015
au2512C888,0,0,2,SHFE,207268.8,197779.6,20251015,0,au_o,0,0,2,74.42,0,00000001,1,20251015
au2512C896,0,0,2,SHFE,201508.8,192019.6,20251015,0,au_o,0,0,2,68.66,0,00000001,1,20251015
au2512C904,0,0,2,SHFE,196088.8,186599.6,20251015,0,au_o,0,0,2,63.24,0,00000001,1,20251015
au2512C912,0,0,2,SHFE,190828.8,181339.6,20251015,0,au_o,0,0,2,57.98,0,00000001,1,20251015
au2512C920,0,0,2,SHFE,185868.8,176379.6,20251015,0,au_o,0,0,2,53.02,0,00000001,1,20251015
au2512C928,0,0,2,SHFE,181208.8,171719.6,20251015,0,au_o,0,0,2,48.36,0,00000001,1,20251015
au2512C936,0,0,2,SHFE,176708.8,167219.6,20251015,0,au_o,0,0,2,43.86,0,00000001,1,20251015
au2512C944,0,0,2,SHFE,172648.8,163159.6,20251015,0,au_o,0,0,2,39.8,0,00000001,1,20251015
au2512C952,0,0,2,SHFE,167228.8,157739.6,20251015,0,au_o,0,0,2,35.92,0,00000001,1,20251015
au2512C960,0,0,2,SHFE,159608.8,150119.6,20251015,0,au_o,0,0,2,32.3,0,00000001,1,20251015
au2512C968,0,0,2,SHFE,152308.8,142819.6,20251015,0,au_o,0,0,2,29,0,00000001,1,20251015
au2512C976,0,0,2,SHFE,145148.8,135659.6,20251015,0,au_o,0,0,2,25.84,0,00000001,1,20251015
au2512C984,0,0,2,SHFE,138408.8,128919.6,20251015,0,au_o,0,0,2,23.1,0,00000001,1,20251015
au2512C992,0,0,2,SHFE,131788.8,122299.6,20251015,0,au_o,0,0,2,20.48,0,00000001,1,20251015
au2512C1000,0,0,2,SHFE,125448.8,115959.6,20251015,0,au_o,0,0,2,18.14,0,00000001,1,20251015
au2512C1008,0,0,2,SHFE,119308.8,109819.6,20251015,0,au_o,0,0,2,16,0,00000001,1,20251015
au2512C1016,0,0,2,SHFE,113348.8,103859.6,20251015,0,au_o,0,0,2,14.04,0,00000001,1,20251015
au2512C1024,0,0,2,SHFE,107648.8,98159.6,20251015,0,au_o,0,0,2,12.34,0,00000001,1,20251015
au2512C1032,0,0,2,SHFE,102008.8,92519.6,20251015,0,au_o,0,0,2,10.7,0,00000001,1,20251015
au2512C1040,0,0,2,SHFE,96688.8,87199.6,20251015,0,au_o,0,0,2,9.38,0,00000001,1,20251015
au2512C1048,0,0,2,SHFE,91408.8,81919.6,20251015,0,au_o,0,0,2,8.1,0,00000001,1,20251015
au2512C1056,0,0,2,SHFE,86348.8,76859.6,20251015,0,au_o,0,0,2,7.04,0,00000001,1,20251015
au2512C1064,0,0,2,SHFE,81348.8,71859.6,20251015,0,au_o,0,0,2,6.04,0,00000001,1,20251015
au2512C1072,0,0,2,SHFE,76508.8,67019.6,20251015,0,au_o,0,0,2,5.2,0,00000001,1,20251015
au2512C1080,0,0,2,SHFE,71768.8,66139.8,20251015,0,au_o,0,0,2,4.46,0,00000001,1,20251015
au2512C1088,0,0,2,SHFE,70224.4,65479.8,20251015,0,au_o,0,0,2,3.8,0,00000001,1,20251015
au2512C1096,0,0,2,SHFE,69664.4,64919.8,20251015,0,au_o,0,0,2,3.24,0,00000001,1,20251015
au2512C1104,0,0,2,SHFE,69164.4,64419.8,20251015,0,au_o,0,0,2,2.74,0,00000001,1,20251015
au2512C1112,0,0,2,SHFE,68744.4,63999.8,20251015,0,au_o,0,0,2,2.32,0,00000001,1,20251015
au2512P568,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P576,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P584,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P592,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P600,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P608,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P616,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P624,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P632,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P640,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P648,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P656,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P664,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P672,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P680,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P688,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P696,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P704,0,0,2,SHFE,66444.4,61699.8,20251015,0,au_o,0,0,2,0.02,0,00000001,1,20251015
au2512P712,0,0,2,SHFE,66464.4,61719.8,20251015,0,au_o,0,0,2,0.04,0,00000001,1,20251015
au2512P720,0,0,2,SHFE,66484.4,61739.8,20251015,0,au_o,0,0,2,0.06,0,00000001,1,20251015
au2512P728,0,0,2,SHFE,66504.4,61759.8,20251015,0,au_o,0,0,2,0.08,0,00000001,1,20251015
au2512P736,0,0,2,SHFE,66544.4,61799.8,20251015,0,au_o,0,0,2,0.12,0,00000001,1,20251015
au2512P744,0,0,2,SHFE,66604.4,61859.8,20251015,0,au_o,0,0,2,0.18,0,00000001,1,20251015
au2512P752,0,0,2,SHFE,66664.4,61919.8,20251015,0,au_o,0,0,2,0.24,0,00000001,1,20251015
au2512P760,0,0,2,SHFE,66764.4,62019.8,20251015,0,au_o,0,0,2,0.34,0,00000001,1,20251015
au2512P768,0,0,2,SHFE,66904.4,62159.8,20251015,0,au_o,0,0,2,0.48,0,00000001,1,20251015
au2512P776,0,0,2,SHFE,67064.4,62319.8,20251015,0,au_o,0,0,2,0.64,0,00000001,1,20251015
au2512P784,0,0,2,SHFE,67284.4,62539.8,20251015,0,au_o,0,0,2,0.86,0,00000001,1,20251015
au2512P792,0,0,2,SHFE,67544.4,62799.8,20251015,0,au_o,0,0,2,1.12,0,00000001,1,20251015
au2512P800,0,0,2,SHFE,67884.4,63139.8,20251015,0,au_o,0,0,2,1.46,0,00000001,1,20251015
au2512P808,0,0,2,SHFE,68304.4,63559.8,20251015,0,au_o,0,0,2,1.88,0,00000001,1,20251015
au2512P816,0,0,2,SHFE,68804.4,64059.8,20251015,0,au_o,0,0,2,2.38,0,00000001,1,20251015
au2512P824,0,0,2,SHFE,73368.8,64659.8,20251015,0,au_o,0,0,2,2.98,0,00000001,1,20251015
au2512P832,0,0,2,SHFE,78128.8,68639.6,20251015,0,au_o,0,0,2,3.74,0,00000001,1,20251015
au2512P840,0,0,2,SHFE,82988.8,73499.6,20251015,0,au_o,0,0,2,4.6,0,00000001,1,20251015
au2512P848,0,0,2,SHFE,87988.8,78499.6,20251015,0,au_o,0,0,2,5.6,0,00000001,1,20251015
au2512P856,0,0,2,SHFE,93228.8,83739.6,20251015,0,au_o,0,0,2,6.84,0,00000001,1,20251015
au2512P864,0,0,2,SHFE,98588.8,89099.6,20251015,0,au_o,0,0,2,8.2,0,00000001,1,20251015
au2512P872,0,0,2,SHFE,104128.8,94639.6,20251015,0,au_o,0,0,2,9.74,0,00000001,1,20251015
au2512P880,0,0,2,SHFE,109968.8,100479.6,20251015,0,au_o,0,0,2,11.58,0,00000001,1,20251015
au2512P888,0,0,2,SHFE,115968.8,106479.6,20251015,0,au_o,0,0,2,13.58,0,00000001,1,20251015
au2512P896,0,0,2,SHFE,122208.8,112719.6,20251015,0,au_o,0,0,2,15.82,0,00000001,1,20251015
au2512P904,0,0,2,SHFE,128768.8,119279.6,20251015,0,au_o,0,0,2,18.38,0,00000001,1,20251015
au2512P912,0,0,2,SHFE,135488.8,125999.6,20251015,0,au_o,0,0,2,21.1,0,00000001,1,20251015
au2512P920,0,0,2,SHFE,142528.8,133039.6,20251015,0,au_o,0,0,2,24.14,0,00000001,1,20251015
au2512P928,0,0,2,SHFE,149848.8,140359.6,20251015,0,au_o,0,0,2,27.46,0,00000001,1,20251015
au2512P936,0,0,2,SHFE,157348.8,147859.6,20251015,0,au_o,0,0,2,30.96,0,00000001,1,20251015
au2512P944,0,0,2,SHFE,165268.8,155779.6,20251015,0,au_o,0,0,2,34.88,0,00000001,1,20251015
au2512P952,0,0,2,SHFE,171828.8,162339.6,20251015,0,au_o,0,0,2,38.98,0,00000001,1,20251015
au2512P960,0,0,2,SHFE,176208.8,166719.6,20251015,0,au_o,0,0,2,43.36,0,00000001,1,20251015
au2512P968,0,0,2,SHFE,180908.8,171419.6,20251015,0,au_o,0,0,2,48.06,0,00000001,1,20251015
au2512P976,0,0,2,SHFE,185728.8,176239.6,20251015,0,au_o,0,0,2,52.88,0,00000001,1,20251015
au2512P984,0,0,2,SHFE,190988.8,181499.6,20251015,0,au_o,0,0,2,58.14,0,00000001,1,20251015
au2512P992,0,0,2,SHFE,196348.8,186859.6,20251015,0,au_o,0,0,2,63.5,0,00000001,1,20251015
au2512P1000,0,0,2,SHFE,201988.8,192499.6,20251015,0,au_o,0,0,2,69.14,0,00000001,1,20251015
au2512P1008,0,0,2,SHFE,207848.8,198359.6,20251015,0,au_o,0,0,2,75,0,00000001,1,20251015
au2512P1016,0,0,2,SHFE,213868.8,204379.6,20251015,0,au_o,0,0,2,81.02,0,00000001,1,20251015
au2512P1024,0,0,2,SHFE,220168.8,210679.6,20251015,0,au_o,0,0,2,87.32,0,00000001,1,20251015
au2512P1032,0,0,2,SHFE,226528.8,217039.6,20251015,0,au_o,0,0,2,93.68,0,00000001,1,20251015
au2512P1040,0,0,2,SHFE,233188.8,223699.6,20251015,0,au_o,0,0,2,100.34,0,00000001,1,20251015
au2512P1048,0,0,2,SHFE,239908.8,230419.6,20251015,0,au_o,0,0,2,107.06,0,00000001,1,20251015
au2512P1056,0,0,2,SHFE,246828.8,237339.6,20251015,0,au_o,0,0,2,113.98,0,00000001,1,20251015
au2512P1064,0,0,2,SHFE,253828.8,244339.6,20251015,0,au_o,0,0,2,120.98,0,00000001,1,20251015
au2512P1072,0,0,2,SHFE,260988.8,251499.6,20251015,0,au_o,0,0,2,128.14,0,00000001,1,20251015
au2512P1080,0,0,2,SHFE,268228.8,258739.6,20251015,0,au_o,0,0,2,135.38,0,00000001,1,20251015
au2512P1088,0,0,2,SHFE,275568.8,266079.6,20251015,0,au_o,0,0,2,142.72,0,00000001,1,20251015
au2512P1096,0,0,2,SHFE,283008.8,273519.6,20251015,0,au_o,0,0,2,150.16,0,00000001,1,20251015
au2512P1104,0,0,2,SHFE,290508.8,281019.6,20251015,0,au_o,0,0,2,157.66,0,00000001,1,20251015
au2512P1112,0,0,2,SHFE,298088.8,288599.6,20251015,0,au_o,0,0,2,165.24,0,00000001,1,20251015
au2602C608,0,0,2,SHFE,477394,467873,20251015,0,au_o,0,0,2,344.1,0,00000001,1,20251015
au2602C616,0,0,2,SHFE,469394,459873,20251015,0,au_o,0,0,2,336.1,0,00000001,1,20251015
au2602C624,0,0,2,SHFE,461394,451873,20251015,0,au_o,0,0,2,328.1,0,00000001,1,20251015
au2602C632,0,0,2,SHFE,453394,443873,20251015,0,au_o,0,0,2,320.1,0,00000001,1,20251015
au2602C640,0,0,2,SHFE,445394,435873,20251015,0,au_o,0,0,2,312.1,0,00000001,1,20251015
au2602C648,0,0,2,SHFE,437394,427873,20251015,0,au_o,0,0,2,304.1,0,00000001,1,20251015
au2602C656,0,0,2,SHFE,429394,419873,20251015,0,au_o,0,0,2,296.1,0,00000001,1,20251015
au2602C664,0,0,2,SHFE,421394,411873,20251015,0,au_o,0,0,2,288.1,0,00000001,1,20251015
au2602C672,0,0,2,SHFE,413394,403873,20251015,0,au_o,0,0,2,280.1,0,00000001,1,20251015
au2602C680,0,0,2,SHFE,405394,395873,20251015,0,au_o,0,0,2,272.1,0,00000001,1,20251015
au2602C688,0,0,2,SHFE,397394,387873,20251015,0,au_o,0,0,2,264.1,0,00000001,1,20251015
au2602C696,0,0,2,SHFE,389414,379893,20251015,0,au_o,0,0,2,256.12,0,00000001,1,20251015
au2602C704,0,0,2,SHFE,381454,371933,20251015,0,au_o,0,0,2,248.16,0,00000001,1,20251015
au2602C712,0,0,2,SHFE,373534,364013,20251015,0,au_o,0,0,2,240.24,0,00000001,1,20251015
au2602C720,0,0,2,SHFE,365634,356113,20251015,0,au_o,0,0,2,232.34,0,00000001,1,20251015
au2602C728,0,0,2,SHFE,357774,348253,20251015,0,au_o,0,0,2,224.48,0,00000001,1,20251015
au2602C736,0,0,2,SHFE,349954,340433,20251015,0,au_o,0,0,2,216.66,0,00000001,1,20251015
au2602C744,0,0,2,SHFE,342194,332673,20251015,0,au_o,0,0,2,208.9,0,00000001,1,20251015
au2602C752,0,0,2,SHFE,334454,324933,20251015,0,au_o,0,0,2,201.16,0,00000001,1,20251015
au2602C760,0,0,2,SHFE,326814,317293,20251015,0,au_o,0,0,2,193.52,0,00000001,1,20251015
au2602C768,0,0,2,SHFE,319214,309693,20251015,0,au_o,0,0,2,185.92,0,00000001,1,20251015
au2602C776,0,0,2,SHFE,311694,302173,20251015,0,au_o,0,0,2,178.4,0,00000001,1,20251015
au2602C784,0,0,2,SHFE,304274,294753,20251015,0,au_o,0,0,2,170.98,0,00000001,1,20251015
au2602C792,0,0,2,SHFE,296894,287373,20251015,0,au_o,0,0,2,163.6,0,00000001,1,20251015
au2602C800,0,0,2,SHFE,289694,280173,20251015,0,au_o,0,0,2,156.4,0,00000001,1,20251015
au2602C808,0,0,2,SHFE,282514,272993,20251015,0,au_o,0,0,2,149.22,0,00000001,1,20251015
au2602C816,0,0,2,SHFE,275554,266033,20251015,0,au_o,0,0,2,142.26,0,00000001,1,20251015
au2602C824,0,0,2,SHFE,268634,259113,20251015,0,au_o,0,0,2,135.34,0,00000001,1,20251015
au2602C832,0,0,2,SHFE,261934,252413,20251015,0,au_o,0,0,2,128.64,0,00000001,1,20251015
au2602C840,0,0,2,SHFE,255314,245793,20251015,0,au_o,0,0,2,122.02,0,00000001,1,20251015
au2602C848,0,0,2,SHFE,248894,239373,20251015,0,au_o,0,0,2,115.6,0,00000001,1,20251015
au2602C856,0,0,2,SHFE,242614,233093,20251015,0,au_o,0,0,2,109.32,0,00000001,1,20251015
au2602C864,0,0,2,SHFE,236534,227013,20251015,0,au_o,0,0,2,103.24,0,00000001,1,20251015
au2602C872,0,0,2,SHFE,230594,221073,20251015,0,au_o,0,0,2,97.3,0,00000001,1,20251015
au2602C880,0,0,2,SHFE,224894,215373,20251015,0,au_o,0,0,2,91.6,0,00000001,1,20251015
au2602C888,0,0,2,SHFE,219334,209813,20251015,0,au_o,0,0,2,86.04,0,00000001,1,20251015
au2602C896,0,0,2,SHFE,214014,204493,20251015,0,au_o,0,0,2,80.72,0,00000001,1,20251015
au2602C904,0,0,2,SHFE,208854,199333,20251015,0,au_o,0,0,2,75.56,0,00000001,1,20251015
au2602C912,0,0,2,SHFE,203954,194433,20251015,0,au_o,0,0,2,70.66,0,00000001,1,20251015
au2602C920,0,0,2,SHFE,199194,189673,20251015,0,au_o,0,0,2,65.9,0,00000001,1,20251015
au2602C928,0,0,2,SHFE,194734,185213,20251015,0,au_o,0,0,2,61.44,0,00000001,1,20251015
au2602C936,0,0,2,SHFE,190354,180833,20251015,0,au_o,0,0,2,57.06,0,00000001,1,20251015
au2602C944,0,0,2,SHFE,186334,176813,20251015,0,au_o,0,0,2,53.04,0,00000001,1,20251015
au2602C952,0,0,2,SHFE,182334,172813,20251015,0,au_o,0,0,2,49.04,0,00000001,1,20251015
au2602C960,0,0,2,SHFE,174824,165303,20251015,0,au_o,0,0,2,45.48,0,00000001,1,20251015
au2602C968,0,0,2,SHFE,167264,157743,20251015,0,au_o,0,0,2,41.92,0,00000001,1,20251015
au2602C976,0,0,2,SHFE,160044,150523,20251015,0,au_o,0,0,2,38.7,0,00000001,1,20251015
au2602C984,0,0,2,SHFE,152944,143423,20251015,0,au_o,0,0,2,35.6,0,00000001,1,20251015
au2602C992,0,0,2,SHFE,146044,136523,20251015,0,au_o,0,0,2,32.7,0,00000001,1,20251015
au2602C1000,0,0,2,SHFE,139364,129843,20251015,0,au_o,0,0,2,30.02,0,00000001,1,20251015
au2602C1008,0,0,2,SHFE,132764,123243,20251015,0,au_o,0,0,2,27.42,0,00000001,1,20251015
au2602C1016,0,0,2,SHFE,126464,116943,20251015,0,au_o,0,0,2,25.12,0,00000001,1,20251015
au2602C1024,0,0,2,SHFE,120184,110663,20251015,0,au_o,0,0,2,22.84,0,00000001,1,20251015
