INSTRUMENTID,PARTICIPANTID3,PARTICIPANTID2,PARTICIPANTID1,PARTICIPANTABBR3,PARTICIPANTABBR2,RANK,PARTICIPANTABBR1,CJ2,CJ1,CJ1_CHG,CJ3_CHG,PRODUCTNAME,CJ3,CJ2_CHG,trade_date
fu2602,0081      ,0081      ,0137      ,海通期货  ,海通期货  ,13,宏源期货  ,3009,3857,-348,176,燃料油,2959,271,20251015
fu2602,0148      ,0272      ,0161      ,中信期货  ,银河期货  ,14,招商期货  ,2614,3857,594,939,燃料油,1994,597,20251015
fu2602,0259      ,0082      ,0157      ,华闻期货  ,国投期货  ,15,中国国际  ,1842,3266,1707,-2,燃料油,1460,98,20251015
fu2602,0272      ,0259      ,0178      ,银河期货  ,华闻期货  ,16,弘业期货  ,1243,2922,-2072,68,燃料油,1361,-7,20251015
fu2602,0019      ,0019      ,0082      ,宝城期货  ,宝城期货  ,17,国投期货  ,1189,2245,-976,428,燃料油,1248,415,20251015
fu2602,0082      ,0148      ,0182      ,国投期货  ,中信期货  ,18,海航期货  ,1181,1905,1901,-369,燃料油,1233,-8,20251015
fu2602,0043      ,0156      ,0008      ,国元期货  ,中衍期货  ,19,上海中期  ,1035,1766,-860,11,燃料油,1112,1,20251015
fu2602,0038      ,0038      ,0372      ,宁证期货  ,宁证期货  ,20,中银期货  ,973,1541,940,0,燃料油,966,1,20251015
fu2602,,,,,,999,,73742,164088,-12632,4246,燃料油,74775,4303,20251015
buall,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,-1,期货公司会员/境外特殊经纪参与者,346507,524258,36650,-402,石油沥青,346507,-402,20251015
buall,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,0,非期货公司会员/境外特殊非经纪参与者,0,0,0,0,石油沥青,0,0,20251015
bu2510,0321      ,0177      ,0177      ,紫金天风  ,大地期货  ,1,大地期货  ,852,41,41,0,石油沥青,232,-31,20251015
bu2510,0004      ,,0123      ,国泰君安  ,,2,浙商期货  ,,21,21,0,石油沥青,218,,20251015
bu2510,0148      ,,,中信期货  ,,3,,,,,0,石油沥青,170,,20251015
bu2510,0121      ,,,格林大华  ,,4,,,,,0,石油沥青,100,,20251015
bu2510,0003      ,,,建信期货  ,,5,,,,,0,石油沥青,82,,20251015
bu2510,0082      ,,,国投期货  ,,6,,,,,0,石油沥青,50,,20251015
bu2510,,,,,,999,,852,62,62,0,石油沥青,852,-31,20251015
bu2511,0004      ,0004      ,0148      ,国泰君安  ,国泰君安  ,1,中信期货  ,11181,47960,7729,-3139,石油沥青,14169,-448,20251015
bu2511,0163      ,0148      ,0163      ,东证期货  ,中信期货  ,2,东证期货  ,5508,41068,2813,-1229,石油沥青,7438,-2745,20251015
bu2511,0148      ,0177      ,0004      ,中信期货  ,大地期货  ,3,国泰君安  ,4993,24035,3659,-2061,石油沥青,6253,-104,20251015
bu2511,0275      ,0253      ,0272      ,中泰期货  ,华泰期货  ,4,银河期货  ,4627,10405,1567,-991,石油沥青,3824,-397,20251015
bu2511,0272      ,0163      ,0240      ,银河期货  ,东证期货  ,5,广发期货  ,4408,8514,-123,-1188,石油沥青,3473,-369,20251015
bu2511,0253      ,0272      ,0081      ,华泰期货  ,银河期货  ,6,海通期货  ,3012,8353,1100,-1614,石油沥青,3115,-539,20251015
bu2511,0372      ,0275      ,0268      ,中银期货  ,中泰期货  ,7,中信建投  ,2875,6565,1607,-498,石油沥青,2810,167,20251015
bu2511,0103      ,0333      ,0275      ,永安期货  ,盛达期货  ,8,中泰期货  ,2657,5902,1501,-49,石油沥青,2128,-311,20251015
bu2511,0161      ,0103      ,0253      ,招商期货  ,永安期货  ,9,华泰期货  ,2468,4683,403,203,石油沥青,2020,-777,20251015
bu2511,0019      ,0335      ,0259      ,宝城期货  ,中金财富  ,10,华闻期货  ,2153,3423,-1634,-128,石油沥青,1925,-1291,20251015
bu2511,0018      ,0288      ,0042      ,国联期货  ,平安期货  ,11,光大期货  ,2013,3136,1406,-263,石油沥青,1833,-202,20251015
bu2511,0009      ,0153      ,0123      ,五矿期货  ,海证期货  ,12,浙商期货  ,1700,2717,-465,-54,石油沥青,1827,-560,20251015
bu2511,0081      ,0067      ,0312      ,海通期货  ,中财期货  ,13,金信期货  ,1554,2264,1275,-192,石油沥青,1779,-169,20251015
bu2511,0240      ,0123      ,0161      ,广发期货  ,浙商期货  ,14,招商期货  ,1305,2249,497,-198,石油沥青,1718,-98,20251015
bu2511,0338      ,0013      ,0034      ,广州期货  ,中融汇信  ,15,方正中期  ,1057,2038,-2071,-101,石油沥青,1490,-1374,20251015
bu2511,0034      ,0139      ,0059      ,方正中期  ,中粮期货  ,16,瑞达期货  ,1055,1992,67,-314,石油沥青,1434,70,20251015
bu2511,0299      ,0239      ,0069      ,华安期货  ,乾坤期货  ,17,申万期货  ,1053,1992,-79,8,石油沥青,1417,82,20251015
bu2511,0007      ,0268      ,0013      ,东海期货  ,中信建投  ,18,中融汇信  ,989,1808,1492,-11,石油沥青,1209,-156,20251015
bu2511,0153      ,0238      ,0082      ,海证期货  ,安粮期货  ,19,国投期货  ,972,1703,167,62,石油沥青,1035,6,20251015
bu2511,0137      ,0034      ,0335      ,宏源期货  ,方正中期  ,20,中金财富  ,949,1630,864,-189,石油沥青,978,-328,20251015
bu2511,,,,,,999,,56529,182437,21775,-11946,石油沥青,61875,-9543,20251015
bu2512,0148      ,0004      ,0163      ,中信期货  ,国泰君安  ,1,东证期货  ,15000,18208,-2219,399,石油沥青,12512,142,20251015
bu2512,0004      ,0148      ,0004      ,国泰君安  ,中信期货  ,2,国泰君安  ,7644,9605,-4166,-1741,石油沥青,11184,-776,20251015
bu2512,0239      ,0253      ,0148      ,乾坤期货  ,华泰期货  ,3,中信期货  ,4262,9461,-5386,380,石油沥青,7355,-460,20251015
bu2512,0321      ,0240      ,0253      ,紫金天风  ,广发期货  ,4,华泰期货  ,3768,5744,-2292,211,石油沥青,7006,198,20251015
bu2512,0123      ,0123      ,0272      ,浙商期货  ,浙商期货  ,5,银河期货  ,3452,4401,1488,-373,石油沥青,5992,673,20251015
bu2512,0058      ,0272      ,0275      ,国贸期货  ,银河期货  ,6,中泰期货  ,3217,4321,1920,-65,石油沥青,5399,-1667,20251015
bu2512,0272      ,0163      ,0123      ,银河期货  ,东证期货  ,7,浙商期货  ,2882,2188,-4329,166,石油沥青,2722,-448,20251015
bu2512,0333      ,0239      ,0081      ,盛达期货  ,乾坤期货  ,8,海通期货  ,2748,2130,214,-242,石油沥青,2485,38,20251015
bu2512,0163      ,0177      ,0069      ,东证期货  ,大地期货  ,9,申万期货  ,2699,2070,50,28,石油沥青,2253,88,20251015
bu2512,0103      ,0125      ,0308      ,永安期货  ,物产中大  ,10,国信期货  ,2282,2045,589,143,石油沥青,2054,77,20251015
bu2512,0275      ,0288      ,0058      ,中泰期货  ,平安期货  ,11,国贸期货  ,1966,1451,359,130,石油沥青,1768,76,20251015
bu2512,0177      ,0372      ,0259      ,大地期货  ,中银期货  ,12,华闻期货  ,1663,1219,-1682,0,石油沥青,1687,-399,20251015
bu2512,0084      ,0009      ,0018      ,瑞银期货  ,五矿期货  ,13,国联期货  ,1594,1177,645,366,石油沥青,1357,-59,20251015
bu2512,0139      ,0153      ,0321      ,中粮期货  ,海证期货  ,14,紫金天风  ,1466,1110,697,5,石油沥青,1293,20,20251015
bu2512,0253      ,0299      ,0025      ,华泰期货  ,华安期货  ,15,铜冠金源  ,1348,938,619,-1140,石油沥青,1190,24,20251015
bu2512,0096      ,0103      ,0240      ,南华期货  ,永安期货  ,16,广发期货  ,1339,923,-413,490,石油沥青,1156,345,20251015
bu2512,0153      ,0333      ,0096      ,海证期货  ,盛达期货  ,17,南华期货  ,1078,922,333,-36,石油沥青,1055,68,20251015
bu2512,0082      ,0137      ,0042      ,国投期货  ,宏源期货  ,18,光大期货  ,1065,883,499,-78,石油沥青,1011,71,20251015
bu2512,0335      ,0321      ,0335      ,中金财富  ,紫金天风  ,19,中金财富  ,999,779,-282,28,石油沥青,762,707,20251015
bu2512,0240      ,0034      ,0268      ,广发期货  ,方正中期  ,20,中信建投  ,846,766,263,-53,石油沥青,611,64,20251015
bu2512,,,,,,999,,61318,70341,-13093,-1382,石油沥青,70852,-1218,20251015
bu2601,0004      ,0148      ,0163      ,国泰君安  ,中信期货  ,1,东证期货  ,13166,36210,10588,1685,石油沥青,11056,3212,20251015
bu2601,0148      ,0004      ,0148      ,中信期货  ,国泰君安  ,2,中信期货  ,7351,23268,6007,-80,石油沥青,7362,1574,20251015
bu2601,0272      ,0103      ,0004      ,银河期货  ,永安期货  ,3,国泰君安  ,5928,17291,8291,-438,石油沥青,5385,512,20251015
bu2601,0082      ,0082      ,0275      ,国投期货  ,国投期货  ,4,中泰期货  ,4915,13506,4165,18,石油沥青,4433,394,20251015
bu2601,0238      ,0272      ,0253      ,安粮期货  ,银河期货  ,5,华泰期货  ,4557,11461,4869,21,石油沥青,4402,523,20251015
bu2601,0123      ,0275      ,0081      ,浙商期货  ,中泰期货  ,6,海通期货  ,4498,6503,2171,71,石油沥青,4282,334,20251015
bu2601,0277      ,0163      ,0069      ,一德期货  ,东证期货  ,7,申万期货  ,4399,5118,-1770,3297,石油沥青,4267,1561,20251015
bu2601,0081      ,0043      ,0259      ,海通期货  ,国元期货  ,8,华闻期货  ,4217,4527,3893,663,石油沥青,4218,-616,20251015
bu2601,0139      ,0139      ,0137      ,中粮期货  ,中粮期货  ,9,宏源期货  ,4211,4211,570,-297,石油沥青,4151,-298,20251015
bu2601,0043      ,0137      ,0272      ,国元期货  ,宏源期货  ,10,银河期货  ,3785,3717,922,-545,石油沥青,4118,333,20251015
bu2601,0275      ,0161      ,0277      ,中泰期货  ,招商期货  ,11,一德期货  ,3520,3325,2931,36,石油沥青,3958,-266,20251015
bu2601,0161      ,0123      ,0123      ,招商期货  ,浙商期货  ,12,浙商期货  ,3473,2891,-3390,-209,石油沥青,3463,94,20251015
bu2601,0059      ,0007      ,0335      ,瑞达期货  ,东海期货  ,13,中金财富  ,3226,2760,1746,783,石油沥青,3301,56,20251015
bu2601,0137      ,0081      ,0007      ,宏源期货  ,海通期货  ,14,东海期货  ,3197,2635,-523,198,石油沥青,3283,20,20251015
bu2601,0007      ,0009      ,0059      ,东海期货  ,五矿期货  ,15,瑞达期货  ,3186,2066,-1530,-67,石油沥青,3205,-141,20251015
bu2601,0333      ,0034      ,0333      ,盛达期货  ,方正中期  ,16,盛达期货  ,2809,2062,1794,1757,石油沥青,2799,591,20251015
bu2601,0009      ,0253      ,0043      ,五矿期货  ,华泰期货  ,17,国元期货  ,2805,1985,316,16,石油沥青,2769,195,20251015
bu2601,0253      ,0059      ,0161      ,华泰期货  ,瑞达期货  ,18,招商期货  ,2489,1743,7,1024,石油沥青,2727,305,20251015
bu2601,0103      ,0335      ,0311      ,永安期货  ,中金财富  ,19,兴证期货  ,2486,1743,1330,168,石油沥青,2529,1009,20251015
bu2601,0163      ,0327      ,0103      ,东证期货  ,中原期货  ,20,永安期货  ,2390,1680,-1643,1223,石油沥青,2455,-695,20251015
bu2601,,,,,,999,,86608,148702,40744,9324,石油沥青,84163,8697,20251015
brall,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,-1,期货公司会员/境外特殊经纪参与者,127258,265504,3270,3532,丁二烯橡胶,127258,3532,20251015
brall,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,0,非期货公司会员/境外特殊非经纪参与者,0,0,0,0,丁二烯橡胶,0,0,20251015
br2510,0004      ,0096      ,,国泰君安  ,南华期货  ,1,,168,,,0,丁二烯橡胶,276,0,20251015
br2510,0123      ,0004      ,,浙商期货  ,国泰君安  ,2,,132,,,0,丁二烯橡胶,230,0,20251015
br2510,0103      ,0029      ,,永安期货  ,国海良时  ,3,,60,,,0,丁二烯橡胶,60,0,20251015
br2510,0272      ,0043      ,,银河期货  ,国元期货  ,4,,60,,,0,丁二烯橡胶,60,0,20251015
br2510,0277      ,0082      ,,一德期货  ,国投期货  ,5,,60,,,0,丁二烯橡胶,60,0,20251015
br2510,0253      ,0136      ,,华泰期货  ,信达期货  ,6,,60,,,0,丁二烯橡胶,16,0,20251015
br2510,0163      ,0177      ,,东证期货  ,大地期货  ,7,,60,,,0,丁二烯橡胶,14,0,20251015
br2510,,0059      ,,,瑞达期货  ,8,,58,,,,丁二烯橡胶,,0,20251015
br2510,,0253      ,,,华泰期货  ,9,,40,,,,丁二烯橡胶,,0,20251015
br2510,,0338      ,,,广州期货  ,10,,12,,,,丁二烯橡胶,,0,20251015
br2510,,0058      ,,,国贸期货  ,11,,6,,,,丁二烯橡胶,,0,20251015
br2510,,,,,,999,,716,,,0,丁二烯橡胶,716,0,20251015
br2511,0004      ,0004      ,0148      ,国泰君安  ,国泰君安  ,1,中信期货  ,2342,24669,-6561,-107,丁二烯橡胶,4861,-118,20251015
br2511,0163      ,0148      ,0163      ,东证期货  ,中信期货  ,2,东证期货  ,2183,15419,1571,191,丁二烯橡胶,2418,-7,20251015
br2511,0148      ,0163      ,0077      ,中信期货  ,东证期货  ,3,新湖期货  ,920,7859,415,-120,丁二烯橡胶,2370,-740,20251015
br2511,0151      ,0272      ,0004      ,创元期货  ,银河期货  ,4,国泰君安  ,801,7797,-1788,50,丁二烯橡胶,601,-163,20251015
br2511,0082      ,0240      ,0081      ,国投期货  ,广发期货  ,5,海通期货  ,773,6342,-1990,-303,丁二烯橡胶,542,-75,20251015
br2511,0288      ,0268      ,0253      ,平安期货  ,中信建投  ,6,华泰期货  ,769,6074,-327,-3,丁二烯橡胶,535,6,20251015
br2511,0161      ,0253      ,0319      ,招商期货  ,华泰期货  ,7,西部期货  ,762,5298,312,-22,丁二烯橡胶,500,-79,20251015
br2511,0272      ,0081      ,0275      ,银河期货  ,海通期货  ,8,中泰期货  ,644,4240,-391,-305,丁二烯橡胶,489,65,20251015
br2511,0141      ,0275      ,0272      ,西南期货  ,中泰期货  ,9,银河期货  ,634,3088,40,99,丁二烯橡胶,454,-163,20251015
br2511,0103      ,0029      ,0123      ,永安期货  ,国海良时  ,10,浙商期货  ,630,2835,312,-570,丁二烯橡胶,429,-37,20251015
br2511,0107      ,0103      ,0268      ,新世纪    ,永安期货  ,11,中信建投  ,616,2481,-604,52,丁二烯橡胶,426,-67,20251015
br2511,0253      ,0123      ,0069      ,华泰期货  ,浙商期货  ,12,申万期货  ,601,1462,-216,-253,丁二烯橡胶,406,-170,20251015
br2511,0275      ,0034      ,0298      ,中泰期货  ,方正中期  ,13,东方财富  ,551,1350,141,73,丁二烯橡胶,389,-11,20251015
br2511,0240      ,0311      ,0259      ,广发期货  ,兴证期货  ,14,华闻期货  ,445,1251,-783,57,丁二烯橡胶,374,-203,20251015
br2511,0043      ,0177      ,0103      ,国元期货  ,大地期货  ,15,永安期货  ,417,1221,800,-74,丁二烯橡胶,366,-154,20251015
br2511,0323      ,0069      ,0186      ,东吴期货  ,申万期货  ,16,徽商期货  ,413,1186,-208,73,丁二烯橡胶,362,16,20251015
br2511,0137      ,0151      ,0240      ,宏源期货  ,创元期货  ,17,广发期货  ,413,1180,-203,-58,丁二烯橡胶,358,-229,20251015
br2511,0274      ,0288      ,0059      ,中辉期货  ,平安期货  ,18,瑞达期货  ,378,1004,173,43,丁二烯橡胶,349,59,20251015
br2511,0259      ,0019      ,0342      ,华闻期货  ,宝城期货  ,19,津投期货  ,377,846,182,-359,丁二烯橡胶,337,-57,20251015
br2511,0153      ,0096      ,0288      ,海证期货  ,南华期货  ,20,平安期货  ,373,808,217,-68,丁二烯橡胶,298,166,20251015
br2511,,,,,,999,,15042,96410,-8908,-1604,丁二烯橡胶,16864,-1961,20251015
br2512,0323      ,0323      ,0148      ,东吴期货  ,东吴期货  ,1,中信期货  ,6430,16182,2394,770,丁二烯橡胶,6481,760,20251015
br2512,0123      ,0163      ,0163      ,浙商期货  ,东证期货  ,2,东证期货  ,6219,8223,-63,139,丁二烯橡胶,6317,3,20251015
br2512,0268      ,0268      ,0275      ,中信建投  ,中信建投  ,3,中泰期货  ,5695,6155,-448,398,丁二烯橡胶,6023,618,20251015
br2512,0148      ,0123      ,0123      ,中信期货  ,浙商期货  ,4,浙商期货  ,4604,6127,2606,440,丁二烯橡胶,5396,522,20251015
br2512,0163      ,0148      ,0077      ,东证期货  ,中信期货  ,5,新湖期货  ,4091,5018,354,-424,丁二烯橡胶,5163,452,20251015
br2512,0004      ,0048      ,0004      ,国泰君安  ,长江期货  ,6,国泰君安  ,2838,4699,-533,892,丁二烯橡胶,5114,489,20251015
br2512,0253      ,0253      ,0319      ,华泰期货  ,华泰期货  ,7,西部期货  ,2766,3504,-227,418,丁二烯橡胶,2883,263,20251015
br2512,0048      ,0157      ,0259      ,长江期货  ,中国国际  ,8,华闻期货  ,2509,3059,-21,491,丁二烯橡胶,2830,2,20251015
br2512,0034      ,0043      ,0323      ,方正中期  ,国元期货  ,9,东吴期货  ,2430,2312,-528,226,丁二烯橡胶,2667,254,20251015
br2512,0157      ,0275      ,0268      ,中国国际  ,中泰期货  ,10,中信建投  ,2425,2060,-49,-1,丁二烯橡胶,2450,71,20251015
br2512,0043      ,0034      ,0272      ,国元期货  ,方正中期  ,11,银河期货  ,2195,1925,978,245,丁二烯橡胶,2425,0,20251015
br2512,0275      ,0240      ,0069      ,中泰期货  ,广发期货  ,12,申万期货  ,1852,1622,339,292,丁二烯橡胶,2257,9,20251015
br2512,0272      ,0004      ,0253      ,银河期货  ,国泰君安  ,13,华泰期货  ,1565,1529,-80,1012,丁二烯橡胶,1632,533,20251015
br2512,0088      ,0272      ,0081      ,东亚期货  ,银河期货  ,14,海通期货  ,1351,1454,25,-27,丁二烯橡胶,1325,103,20251015
br2512,0082      ,0151      ,0328      ,国投期货  ,创元期货  ,15,天富期货  ,1340,1291,1282,57,丁二烯橡胶,1176,-333,20251015
br2512,0335      ,0077      ,0048      ,中金财富  ,新湖期货  ,16,长江期货  ,1191,1214,269,108,丁二烯橡胶,639,-5,20251015
br2512,0161      ,0141      ,0059      ,招商期货  ,西南期货  ,17,瑞达期货  ,1082,1098,364,29,丁二烯橡胶,516,244,20251015
br2512,0059      ,0058      ,0043      ,瑞达期货  ,国贸期货  ,18,国元期货  ,990,1059,-109,367,丁二烯橡胶,504,291,20251015
